id,field_id,image_from,created_at,last_modified,layer_name,bbox,cloud_coverage
e19ddf8b-2d6a-4059-91dd-7e98ffd7f778,2ada160f-820a-4696-8c89-c41a537dd821,2021-05-12,2021-05-16 01:39:23.481152,2021-05-16 01:39:23.481152,TRUECOLOR,"[5.4564449476119705, 53.199540494233844, 5.458686739254688, 53.199540494233844, 5.458686739254688, 53.19740961442287, 5.4564449476119705, 53.19740961442287]",0.0000
26756786-1431-4c37-8a5e-dfddc78f0d8f,2ada160f-820a-4696-8c89-c41a537dd821,2021-05-12,2021-05-16 01:39:23.482420,2021-05-16 01:39:23.482420,NDWI,"[5.4564449476119705, 53.199540494233844, 5.458686739254688, 53.199540494233844, 5.458686739254688, 53.19740961442287, 5.4564449476119705, 53.19740961442287]",0.0000
4b23b377-dcf5-439c-b075-966a852812cc,62b95355-b8c5-468b-abb2-150a3a24430b,2019-09-29,2020-02-26 21:12:18.820450,2021-03-24 04:52:04.722386,NDWI,"[9.431096443337083, 49.212385255442456, 9.434452051986511, 49.21553780165411]",0.0000
64432a31-e1ac-455f-a11a-4f345b0f5539,c9d065b4-d212-4746-9d7e-560e4dec0d16,2021-05-12,2021-05-16 01:39:25.151123,2021-05-16 01:39:25.151123,NDVI,"[5.456307167124464, 53.19593432781829, 5.458131335658294, 53.19593432781829, 5.458131335658294, 53.19485241875475, 5.456307167124464, 53.19485241875475]",0.0000
956acf7a-223b-4b32-a0a4-9eaa8e81f605,c9d065b4-d212-4746-9d7e-560e4dec0d16,2021-05-12,2021-05-16 01:39:25.152492,2021-05-16 01:39:25.152492,TRUECOLOR,"[5.456307167124464, 53.19593432781829, 5.458131335658294, 53.19593432781829, 5.458131335658294, 53.19485241875475, 5.456307167124464, 53.19485241875475]",0.0000
ad11b485-dcc0-47d0-a727-6cc51c7904ac,c9d065b4-d212-4746-9d7e-560e4dec0d16,2021-05-12,2021-05-16 01:39:25.153766,2021-05-16 01:39:25.153766,NDWI,"[5.456307167124464, 53.19593432781829, 5.458131335658294, 53.19593432781829, 5.458131335658294, 53.19485241875475, 5.456307167124464, 53.19485241875475]",0.0000
c9261ee7-a7fb-40a3-b98b-84a98e4d1dc4,e5f29384-25dd-4563-93a5-76b489753271,2020-07-20,2020-07-24 21:39:24.483236,2021-03-24 04:52:04.429340,TRUECOLOR,"[8.947214713502888, 49.85433620631653, 8.949424292020609, 49.856071913312945]",0.0000
0a4189eb-d7d6-4eca-b64d-618cfeb27726,7808dbd1-fe5a-413e-bf7f-cfd0345af72d,2020-07-03,2020-07-13 05:13:21.561648,2021-03-24 04:52:04.824307,NDVI,"[9.312376134404673, 51.135571022730005, 9.316731816187144, 51.13740689989481]",0.6956
fc647361-d160-413f-8bc1-353a1d209156,7808dbd1-fe5a-413e-bf7f-cfd0345af72d,2020-06-23,2020-07-13 05:13:21.431995,2021-03-24 04:52:04.858661,NDWI,"[9.312376134404673, 51.135571022730005, 9.316731816187144, 51.13740689989481]",0.0000
32d41ecd-8c44-434d-9abb-2d8a9be3939f,7808dbd1-fe5a-413e-bf7f-cfd0345af72d,2020-07-03,2020-07-13 05:13:21.560893,2021-03-24 04:52:04.916420,TRUECOLOR,"[9.312376134404673, 51.135571022730005, 9.316731816187144, 51.13740689989481]",0.6956
36251907-4803-4234-b3d3-2d38fd0b8a6a,32a91c36-07cf-4784-89de-4a26111e1489,2020-03-04,2020-03-06 08:50:30.238394,2021-03-24 04:52:04.531172,NDVI,"[13.551011821980126, 51.067317131599935, 13.559067830934737, 51.07656758662054]",0.3800
a8d28228-7fce-45e3-9f80-c2f0032ec738,8ddf95aa-0f65-4048-bef3-b930e3b18b93,2019-07-27,2019-08-01 01:39:09.062000,2021-03-24 04:52:04.590903,NDVI,"[8.790629487082697, 52.1428957134824, 8.795640465406763, 52.14495508161045]",0.0000
44ba90d3-639c-48b5-990d-9d25ca27211a,7808dbd1-fe5a-413e-bf7f-cfd0345af72d,2020-07-03,2020-07-13 05:13:21.560067,2021-03-24 04:52:04.781833,NDWI,"[9.312376134404673, 51.135571022730005, 9.316731816187144, 51.13740689989481]",0.6956
211b6451-a6b8-4bf6-babc-003f5645c6f3,6d3966a4-c6ce-45ab-b569-0992b3bd5f90,2021-05-11,2021-05-16 01:39:33.501350,2021-05-16 01:39:33.501350,NDWI,"[10.10280684141452, 51.946016752658124, 10.107118457476787, 51.946016752658124, 10.107118457476787, 51.94451088862658, 10.10280684141452, 51.94451088862658]",1.0000
d0c51f1b-11c8-410e-8387-01a11810a9c8,6d3966a4-c6ce-45ab-b569-0992b3bd5f90,2021-05-11,2021-05-16 01:39:33.502699,2021-05-16 01:39:33.502699,NDVI,"[10.10280684141452, 51.946016752658124, 10.107118457476787, 51.946016752658124, 10.107118457476787, 51.94451088862658, 10.10280684141452, 51.94451088862658]",1.0000
fcc5dc9b-9afa-4a37-a5fc-8ceb2d86af9a,6d3966a4-c6ce-45ab-b569-0992b3bd5f90,2021-05-11,2021-05-16 01:39:33.504066,2021-05-16 01:39:33.504066,TRUECOLOR,"[10.10280684141452, 51.946016752658124, 10.107118457476787, 51.946016752658124, 10.107118457476787, 51.94451088862658, 10.10280684141452, 51.94451088862658]",1.0000
79bc785f-f010-42b5-986b-d22915595963,8f0d036f-e288-480e-80b0-33d3452bc43e,2021-05-11,2021-05-16 01:39:34.444254,2021-05-16 01:39:34.444254,NDWI,"[10.106933058523387, 51.94617871674728, 10.11161590564052, 51.94617871674728, 10.11161590564052, 51.94457768261003, 10.106933058523387, 51.94457768261003]",1.0000
f5ed8dfa-9ab2-485b-8370-0626075be470,8f0d036f-e288-480e-80b0-33d3452bc43e,2021-05-11,2021-05-16 01:39:34.445657,2021-05-16 01:39:34.445657,TRUECOLOR,"[10.106933058523387, 51.94617871674728, 10.11161590564052, 51.94617871674728, 10.11161590564052, 51.94457768261003, 10.106933058523387, 51.94457768261003]",1.0000
12ebceb9-0ff6-4760-86f6-cd47be6e6d0f,8f0d036f-e288-480e-80b0-33d3452bc43e,2021-05-11,2021-05-16 01:39:34.447009,2021-05-16 01:39:34.447009,NDVI,"[10.106933058523387, 51.94617871674728, 10.11161590564052, 51.94617871674728, 10.11161590564052, 51.94457768261003, 10.106933058523387, 51.94457768261003]",1.0000
d5f22554-d843-42e4-9c08-93b11f4a3eae,cebd34be-eba8-4ec4-8691-2aa1bf7ae56e,2021-05-12,2021-05-16 01:40:08.255185,2021-05-16 01:40:08.255185,NDWI,"[16.746997682290992, 49.657495256909634, 16.752646733445804, 49.657495256909634, 16.752646733445804, 49.6543621741272, 16.746997682290992, 49.6543621741272]",1.0000
eab4e7e2-d6f2-4eb6-b336-61195c552489,cebd34be-eba8-4ec4-8691-2aa1bf7ae56e,2021-05-12,2021-05-16 01:40:08.256669,2021-05-16 01:40:08.256669,NDVI,"[16.746997682290992, 49.657495256909634, 16.752646733445804, 49.657495256909634, 16.752646733445804, 49.6543621741272, 16.746997682290992, 49.6543621741272]",1.0000
5de2cdb1-484f-4d5c-8d33-f77ab2a10bce,cebd34be-eba8-4ec4-8691-2aa1bf7ae56e,2021-05-12,2021-05-16 01:40:08.257525,2021-05-16 01:40:08.257525,TRUECOLOR,"[16.746997682290992, 49.657495256909634, 16.752646733445804, 49.657495256909634, 16.752646733445804, 49.6543621741272, 16.746997682290992, 49.6543621741272]",1.0000
23ff62bb-e25f-4d1f-a8e6-0b39c8428cbe,33e74a9d-5655-407a-8b3a-517d46f81305,2021-05-11,2021-05-16 01:39:28.060923,2021-05-16 01:39:28.060923,TRUECOLOR,"[11.661782323150845, 52.582334001118426, 11.67204212113299, 52.582334001118426, 11.67204212113299, 52.57488369810031, 11.661782323150845, 52.57488369810031]",1.0000
f71b5f79-f88b-4bcb-92c4-54e4306e5ac9,8ddf95aa-0f65-4048-bef3-b930e3b18b93,2019-07-29,2019-08-01 01:39:08.944000,2021-03-24 04:52:04.967057,NDVI,"[8.790629487082697, 52.1428957134824, 8.795640465406763, 52.14495508161045]",0.0000
c1c7a0bc-b1f5-4c6b-86c7-05a1d6ad95d6,5184afd6-aa18-44e6-9927-90288cfad7d4,2021-05-11,2021-05-16 01:39:28.831173,2021-05-16 01:39:28.831173,NDVI,"[11.656378817224578, 52.58240353027733, 11.66638735211356, 52.58240353027733, 11.66638735211356, 52.57603921579508, 11.656378817224578, 52.57603921579508]",1.0000
bb865fed-79ef-40bb-bc08-71dd0ebb610a,5184afd6-aa18-44e6-9927-90288cfad7d4,2021-05-11,2021-05-16 01:39:28.833026,2021-05-16 01:39:28.833026,NDWI,"[11.656378817224578, 52.58240353027733, 11.66638735211356, 52.58240353027733, 11.66638735211356, 52.57603921579508, 11.656378817224578, 52.57603921579508]",1.0000
1c099e5b-74da-473d-b4a8-f6bc295c30ea,5184afd6-aa18-44e6-9927-90288cfad7d4,2021-05-11,2021-05-16 01:39:28.834349,2021-05-16 01:39:28.834349,TRUECOLOR,"[11.656378817224578, 52.58240353027733, 11.66638735211356, 52.58240353027733, 11.66638735211356, 52.57603921579508, 11.656378817224578, 52.57603921579508]",1.0000
4ea12bf8-1ae4-4033-8b3b-2e42c4a064d7,8f45cd77-b9f3-4fca-8ecf-70dc4029c18e,2021-05-12,2021-05-16 01:39:30.452879,2021-05-16 01:39:30.452879,NDVI,"[4.9773238, 51.79739794, 4.98050168, 51.79739794, 4.98050168, 51.79575434, 4.9773238, 51.79575434]",1.0000
f1ac5f1d-a1fe-4b67-96ab-1c7d2e6422e8,8f45cd77-b9f3-4fca-8ecf-70dc4029c18e,2021-05-12,2021-05-16 01:39:30.454107,2021-05-16 01:39:30.454107,NDWI,"[4.9773238, 51.79739794, 4.98050168, 51.79739794, 4.98050168, 51.79575434, 4.9773238, 51.79575434]",1.0000
67263526-d318-4038-b67e-5d53ba4d01e6,8f45cd77-b9f3-4fca-8ecf-70dc4029c18e,2021-05-12,2021-05-16 01:39:30.454883,2021-05-16 01:39:30.454883,TRUECOLOR,"[4.9773238, 51.79739794, 4.98050168, 51.79739794, 4.98050168, 51.79575434, 4.9773238, 51.79575434]",1.0000
776b4463-d5c5-4e30-b3c2-2c364b6eaa22,f464790a-156f-4ad9-9565-90037728cc29,2021-05-12,2021-05-16 01:39:31.159202,2021-05-16 01:39:31.159202,TRUECOLOR,"[4.932962206811567, 51.77968509, 4.94024533, 51.77968509, 4.94024533, 51.77816324844213, 4.932962206811567, 51.77816324844213]",1.0000
84dd5433-06ac-422d-b016-767711f8e598,f464790a-156f-4ad9-9565-90037728cc29,2021-05-12,2021-05-16 01:39:31.160479,2021-05-16 01:39:31.160479,NDVI,"[4.932962206811567, 51.77968509, 4.94024533, 51.77968509, 4.94024533, 51.77816324844213, 4.932962206811567, 51.77816324844213]",1.0000
9d894167-be7e-4b7e-b2a1-5cc8ff0560b8,62b95355-b8c5-468b-abb2-150a3a24430b,2019-09-24,2020-02-26 21:12:21.749560,2021-03-24 04:52:05.127537,NDWI,"[9.431096443337083, 49.212385255442456, 9.434452051986511, 49.21553780165411]",0.0000
ef75cf7d-1bf8-4142-8040-ac119b512827,7808dbd1-fe5a-413e-bf7f-cfd0345af72d,2020-06-28,2020-07-13 05:13:21.822177,2021-03-24 04:52:05.163602,NDWI,"[9.312376134404673, 51.135571022730005, 9.316731816187144, 51.13740689989481]",0.0000
9d3a92c3-61e0-423f-93db-f9f0f8c4b415,3d766c12-0f79-4800-baf8-cbad7f82008f,2020-07-20,2020-07-24 21:39:24.911766,2021-03-24 04:52:05.022380,NDVI,"[8.948118481622629, 49.83700674892509, 8.951006368920588, 49.83889435325747]",0.0000
33be6d2b-ace8-4235-ac21-8fe05c26892f,8fb8ab9d-f6bb-4b5e-970e-6b406fc925f9,2019-11-26,2020-05-30 18:05:28.609742,2021-03-24 04:52:05.078263,NDWI,"[9.415173366093654, 52.55022736982801, 9.416355825997442, 52.55205173914683]",0.9917
c4af6089-9155-48a7-9f09-fbc4f7e5bc10,f464790a-156f-4ad9-9565-90037728cc29,2021-05-12,2021-05-16 01:39:31.161840,2021-05-16 01:39:31.161840,NDWI,"[4.932962206811567, 51.77968509, 4.94024533, 51.77968509, 4.94024533, 51.77816324844213, 4.932962206811567, 51.77816324844213]",1.0000
4efab0ef-5d18-45d8-b227-52be2a9c258a,72f772a6-a0a4-4396-b0cd-025fcc8e4953,2021-05-12,2021-05-16 01:39:31.711585,2021-05-16 01:39:31.711585,NDVI,"[4.97324715, 51.79865177, 4.97820076, 51.79865177, 4.97820076, 51.79617487, 4.97324715, 51.79617487]",1.0000
bdb59657-ffd9-4ad9-b50d-734ad9b2855d,72f772a6-a0a4-4396-b0cd-025fcc8e4953,2021-05-12,2021-05-16 01:39:31.712957,2021-05-16 01:39:31.712957,TRUECOLOR,"[4.97324715, 51.79865177, 4.97820076, 51.79865177, 4.97820076, 51.79617487, 4.97324715, 51.79617487]",1.0000
3184f672-faff-4824-89aa-6a889ae0134a,72f772a6-a0a4-4396-b0cd-025fcc8e4953,2021-05-12,2021-05-16 01:39:31.714213,2021-05-16 01:39:31.714213,NDWI,"[4.97324715, 51.79865177, 4.97820076, 51.79865177, 4.97820076, 51.79617487, 4.97324715, 51.79617487]",1.0000
dff51cd8-777d-4c9c-8bab-eb8e75bfd329,33bdca98-b10c-4007-b9f9-b90b076d0679,2021-05-12,2021-05-16 01:39:36.365516,2021-05-16 01:39:36.365516,NDVI,"[9.085830663351942, 52.59062843435433, 9.09373814581744, 52.59062843435433, 9.09373814581744, 52.58912351160524, 9.085830663351942, 52.58912351160524]",1.0000
55d3380b-8416-4c05-aa93-530aef7d83ac,33bdca98-b10c-4007-b9f9-b90b076d0679,2021-05-12,2021-05-16 01:39:36.366768,2021-05-16 01:39:36.366768,NDWI,"[9.085830663351942, 52.59062843435433, 9.09373814581744, 52.59062843435433, 9.09373814581744, 52.58912351160524, 9.085830663351942, 52.58912351160524]",1.0000
54f1b798-0de0-4a26-9984-596541cc2132,33bdca98-b10c-4007-b9f9-b90b076d0679,2021-05-12,2021-05-16 01:39:36.368358,2021-05-16 01:39:36.368358,TRUECOLOR,"[9.085830663351942, 52.59062843435433, 9.09373814581744, 52.59062843435433, 9.09373814581744, 52.58912351160524, 9.085830663351942, 52.58912351160524]",1.0000
f3cf87ab-97eb-4c5e-9327-c0cd9cda6fa5,48c9b364-b9b7-4a49-b868-4b56d529a365,2021-05-12,2021-05-16 01:39:37.348794,2021-05-16 01:39:37.348794,NDVI,"[9.08163190631106, 52.59001380918025, 9.086171465620708, 52.59001380918025, 9.086171465620708, 52.58784787068819, 9.08163190631106, 52.58784787068819]",1.0000
b5279f71-e1f8-4865-9a27-3495b1f7c49e,48c9b364-b9b7-4a49-b868-4b56d529a365,2021-05-12,2021-05-16 01:39:37.350059,2021-05-16 01:39:37.350059,NDWI,"[9.08163190631106, 52.59001380918025, 9.086171465620708, 52.59001380918025, 9.086171465620708, 52.58784787068819, 9.08163190631106, 52.58784787068819]",1.0000
c4ec2399-f2fc-4710-aeac-86d0a662b2c1,48c9b364-b9b7-4a49-b868-4b56d529a365,2021-05-12,2021-05-16 01:39:37.350887,2021-05-16 01:39:37.350887,TRUECOLOR,"[9.08163190631106, 52.59001380918025, 9.086171465620708, 52.59001380918025, 9.086171465620708, 52.58784787068819, 9.08163190631106, 52.58784787068819]",1.0000
6569293d-34e2-46e9-a2f4-e22c0ffb1031,ecb329f5-4daa-4ebe-b4d6-a9c6bcda7d64,2021-05-12,2021-05-16 01:39:38.953075,2021-05-16 01:39:38.953075,TRUECOLOR,"[5.796719513225042, 50.89895616632779, 5.803500137613241, 50.89895616632779, 5.803500137613241, 50.89578044869799, 5.796719513225042, 50.89578044869799]",0.7000
4f037f22-d583-4e52-b187-24a41f1f910b,ecb329f5-4daa-4ebe-b4d6-a9c6bcda7d64,2021-05-12,2021-05-16 01:39:38.954441,2021-05-16 01:39:38.954441,NDVI,"[5.796719513225042, 50.89895616632779, 5.803500137613241, 50.89895616632779, 5.803500137613241, 50.89578044869799, 5.796719513225042, 50.89578044869799]",0.7000
e35e8dcc-44f4-4abd-978f-9022a7d2b6b5,ecb329f5-4daa-4ebe-b4d6-a9c6bcda7d64,2021-05-12,2021-05-16 01:39:38.955730,2021-05-16 01:39:38.955730,NDWI,"[5.796719513225042, 50.89895616632779, 5.803500137613241, 50.89895616632779, 5.803500137613241, 50.89578044869799, 5.796719513225042, 50.89578044869799]",0.7000
296f7a8a-de04-4d3f-9e2c-0953682304df,f67dee34-1bbf-4179-9a13-bf8693b7fc16,2021-05-13,2021-05-16 01:39:43.262121,2021-05-16 01:39:43.262121,TRUECOLOR,"[15.246763772351272, 53.90840863965201, 15.256517575997378, 53.90840863965201, 15.256517575997378, 53.90246547085289, 15.246763772351272, 53.90246547085289]",1.0000
e3ca7e83-2ccd-4518-9ffd-7a1048496980,f67dee34-1bbf-4179-9a13-bf8693b7fc16,2021-05-13,2021-05-16 01:39:43.263554,2021-05-16 01:39:43.263554,NDVI,"[15.246763772351272, 53.90840863965201, 15.256517575997378, 53.90840863965201, 15.256517575997378, 53.90246547085289, 15.246763772351272, 53.90246547085289]",1.0000
7710692c-943b-4938-869f-332f89fd5dfc,f67dee34-1bbf-4179-9a13-bf8693b7fc16,2021-05-13,2021-05-16 01:39:43.265088,2021-05-16 01:39:43.265088,NDWI,"[15.246763772351272, 53.90840863965201, 15.256517575997378, 53.90840863965201, 15.256517575997378, 53.90246547085289, 15.246763772351272, 53.90246547085289]",1.0000
847cb8f8-ae8d-4db1-9dce-7c5510dcb494,12bf4ea4-8ccc-465f-88f9-f99b7ac8d663,2021-05-12,2021-05-16 01:39:29.762094,2021-05-16 01:39:29.762094,NDWI,"[9.86548964811567, 53.97752492103018, 9.872400500685245, 53.97752492103018, 9.872400500685245, 53.97468280219471, 9.86548964811567, 53.97468280219471]",1.0000
3c0ca689-b721-4909-acef-3554502c7519,12bf4ea4-8ccc-465f-88f9-f99b7ac8d663,2021-05-12,2021-05-16 01:39:29.763172,2021-05-16 01:39:29.763172,NDVI,"[9.86548964811567, 53.97752492103018, 9.872400500685245, 53.97752492103018, 9.872400500685245, 53.97468280219471, 9.86548964811567, 53.97468280219471]",1.0000
aefa2fe0-578c-4573-9a16-49c756ce1319,12bf4ea4-8ccc-465f-88f9-f99b7ac8d663,2021-05-12,2021-05-16 01:39:29.763952,2021-05-16 01:39:29.763952,TRUECOLOR,"[9.86548964811567, 53.97752492103018, 9.872400500685245, 53.97752492103018, 9.872400500685245, 53.97468280219471, 9.86548964811567, 53.97468280219471]",1.0000
6f23cace-61f6-45d7-a753-d1a18da87bf1,916e66c5-78a5-4294-8995-3939eeb6d285,2021-05-12,2021-05-16 01:39:30.401546,2021-05-16 01:39:30.401546,NDWI,"[9.806725255631733, 54.0954138027341, 9.810874984555227, 54.0954138027341, 9.810874984555227, 54.089908967008, 9.806725255631733, 54.089908967008]",1.0000
aaaa09c8-294a-499d-aeab-25a245b89ac3,916e66c5-78a5-4294-8995-3939eeb6d285,2021-05-12,2021-05-16 01:39:30.402378,2021-05-16 01:39:30.402378,NDVI,"[9.806725255631733, 54.0954138027341, 9.810874984555227, 54.0954138027341, 9.810874984555227, 54.089908967008, 9.806725255631733, 54.089908967008]",1.0000
c385aa0a-6b7d-44ed-8297-3c66d048fb01,916e66c5-78a5-4294-8995-3939eeb6d285,2021-05-12,2021-05-16 01:39:30.403127,2021-05-16 01:39:30.403127,TRUECOLOR,"[9.806725255631733, 54.0954138027341, 9.810874984555227, 54.0954138027341, 9.810874984555227, 54.089908967008, 9.806725255631733, 54.089908967008]",1.0000
7761aec4-2325-4e30-bb74-3509970b5ca9,8bce7650-b37e-4a06-8f51-ef1cae967415,2021-05-12,2021-05-16 01:39:31.040124,2021-05-16 01:39:31.040124,TRUECOLOR,"[9.84678940359936, 53.96001690625897, 9.851652171976014, 53.96001690625897, 9.851652171976014, 53.957768285677474, 9.84678940359936, 53.957768285677474]",1.0000
87062ac8-4e42-4efa-932c-4e88a90372dd,8bce7650-b37e-4a06-8f51-ef1cae967415,2021-05-12,2021-05-16 01:39:31.041087,2021-05-16 01:39:31.041087,NDVI,"[9.84678940359936, 53.96001690625897, 9.851652171976014, 53.96001690625897, 9.851652171976014, 53.957768285677474, 9.84678940359936, 53.957768285677474]",1.0000
e67c5944-a50d-4212-959c-628811293cde,6f1ae84c-e881-48ef-beeb-0af09713cc23,2020-07-07,2020-07-20 18:58:02.873088,2021-03-24 04:52:05.196287,NDVI,"[10.958240195751614, 48.26704130122016, 10.961508682651186, 48.26873938043312]",0.0000
ea9998df-e082-4e0a-821c-175f0e00e630,57ebc0a5-2970-4752-8346-1e83611e274a,2020-07-23,2020-07-24 21:39:25.249580,2021-03-24 04:52:05.232772,NDVI,"[7.5357634113, 52.2396302988, 7.5376316368, 52.2412419001]",0.5800
ea46eb7b-c276-47f9-8e4d-2d76be5c31c8,57ebc0a5-2970-4752-8346-1e83611e274a,2020-07-23,2020-07-24 21:39:25.253276,2021-03-24 04:52:05.272918,NDWI,"[7.5357634113, 52.2396302988, 7.5376316368, 52.2412419001]",0.5800
89cdb2c7-cebc-4f20-aaf2-3d6495eabdfb,5345a530-8a29-4675-a603-d92408ed114e,2020-04-04,2020-06-12 17:25:37.059712,2021-03-24 04:52:05.315899,NDWI,"[9.033605094087505, 53.32656254049621, 9.039779992121225, 53.330396949108035]",0.0000
ad368c56-5427-4c16-96a7-a7b470611655,1db11dc7-9a2b-4074-af76-115f7fba5e8e,2020-03-07,2020-06-04 07:17:10.436813,2021-03-24 04:52:05.361203,NDWI,"[11.2084043, 53.60149734, 11.22142911, 53.61095685]",0.7600
53ecc50c-bc7c-4898-bd51-3e93e5c1dbc5,8bce7650-b37e-4a06-8f51-ef1cae967415,2021-05-12,2021-05-16 01:39:31.041449,2021-05-16 01:39:31.041449,NDWI,"[9.84678940359936, 53.96001690625897, 9.851652171976014, 53.96001690625897, 9.851652171976014, 53.957768285677474, 9.84678940359936, 53.957768285677474]",1.0000
bb47e6b6-c159-4b6d-a71b-abbea72a819b,3ca47a84-be32-4e95-81dd-f20f689481d6,2021-05-12,2021-05-16 01:39:32.832374,2021-05-16 01:39:32.832374,NDWI,"[4.643477456737344, 50.48073669724508, 4.6478582746186135, 50.48073669724508, 4.6478582746186135, 50.47907449567293, 4.643477456737344, 50.47907449567293]",1.0000
ae94a60b-051e-4f0f-82a1-147d253a2e02,3ca47a84-be32-4e95-81dd-f20f689481d6,2021-05-12,2021-05-16 01:39:32.834378,2021-05-16 01:39:32.834378,TRUECOLOR,"[4.643477456737344, 50.48073669724508, 4.6478582746186135, 50.48073669724508, 4.6478582746186135, 50.47907449567293, 4.643477456737344, 50.47907449567293]",1.0000
bdbca97d-f443-4a7a-a7f7-a7719d2c857b,3ca47a84-be32-4e95-81dd-f20f689481d6,2021-05-12,2021-05-16 01:39:32.835335,2021-05-16 01:39:32.835335,NDVI,"[4.643477456737344, 50.48073669724508, 4.6478582746186135, 50.48073669724508, 4.6478582746186135, 50.47907449567293, 4.643477456737344, 50.47907449567293]",1.0000
9df16fd3-6382-44b2-a80b-d8eeab7e2f69,0e01964f-f612-4635-b814-69e80d7cb42e,2021-05-12,2021-05-16 01:39:33.651391,2021-05-16 01:39:33.651391,NDVI,"[4.65731193288093, 50.40804886781061, 4.662172751624979, 50.40804886781061, 4.662172751624979, 50.40646623066064, 4.65731193288093, 50.40646623066064]",1.0000
45a64ab4-5b5a-4a4d-aab7-28157f37c23c,0e01964f-f612-4635-b814-69e80d7cb42e,2021-05-12,2021-05-16 01:39:33.652158,2021-05-16 01:39:33.652158,NDWI,"[4.65731193288093, 50.40804886781061, 4.662172751624979, 50.40804886781061, 4.662172751624979, 50.40646623066064, 4.65731193288093, 50.40646623066064]",1.0000
bdfc006a-917d-4aa3-b392-ed30f053f085,0e01964f-f612-4635-b814-69e80d7cb42e,2021-05-12,2021-05-16 01:39:33.653403,2021-05-16 01:39:33.653403,TRUECOLOR,"[4.65731193288093, 50.40804886781061, 4.662172751624979, 50.40804886781061, 4.662172751624979, 50.40646623066064, 4.65731193288093, 50.40646623066064]",1.0000
b0952986-a227-42ea-9b67-7d5f08146050,41d1bd2e-687d-4f78-b7e5-9372a0ae39b8,2021-05-24,2021-05-26 17:10:25.767994,2021-05-26 17:10:25.767994,NDWI,"[10.299475751817226, 53.98624713216693, 10.303726382553577, 53.98624713216693, 10.303726382553577, 53.98240261604556, 10.299475751817226, 53.98240261604556]",0.7500
92c63ff4-c944-472d-a665-c962c6888b0b,d17851ac-94e5-447e-b5ab-8e46b4c34366,2021-08-22,2021-08-24 09:05:29.176875,2021-08-24 09:05:29.176875,NDWI,"[10.413531611534296, 54.21708340268867, 10.415541816798793, 54.21708340268867, 10.415541816798793, 54.21514643244615, 10.413531611534296, 54.21514643244615]",1.0000
4203c444-2b0b-482d-8dd2-5b0da77779bd,d17851ac-94e5-447e-b5ab-8e46b4c34366,2021-08-20,2021-08-24 09:05:29.178180,2021-08-24 09:05:29.178180,NDVI,"[10.413531611534296, 54.21708340268867, 10.415541816798793, 54.21708340268867, 10.415541816798793, 54.21514643244615, 10.413531611534296, 54.21514643244615]",1.0000
d230ed63-bca4-42a1-8a25-61869850a3a4,d17851ac-94e5-447e-b5ab-8e46b4c34366,2021-08-20,2021-08-24 09:05:29.179889,2021-08-24 09:05:29.179889,NDWI,"[10.413531611534296, 54.21708340268867, 10.415541816798793, 54.21708340268867, 10.415541816798793, 54.21514643244615, 10.413531611534296, 54.21514643244615]",1.0000
ccca8aee-ad4d-4e6b-b5ce-ec8b0cc6a3a6,d17851ac-94e5-447e-b5ab-8e46b4c34366,2021-08-20,2021-08-24 09:05:29.181058,2021-08-24 09:05:29.181058,TRUECOLOR,"[10.413531611534296, 54.21708340268867, 10.415541816798793, 54.21708340268867, 10.415541816798793, 54.21514643244615, 10.413531611534296, 54.21514643244615]",1.0000
d560d3a4-6153-4ede-a58d-65979de70134,d17851ac-94e5-447e-b5ab-8e46b4c34366,2021-08-22,2021-08-24 09:05:29.182638,2021-08-24 09:05:29.182638,TRUECOLOR,"[10.413531611534296, 54.21708340268867, 10.415541816798793, 54.21708340268867, 10.415541816798793, 54.21514643244615, 10.413531611534296, 54.21514643244615]",1.0000
c9ae2646-fa17-4e45-bf07-871091fec965,941905a0-2447-4460-9362-b88452ce5f1b,2021-08-20,2021-08-24 09:05:30.611529,2021-08-24 09:05:30.611529,NDWI,"[10.403205661584053, 54.22193619229574, 10.406773716328388, 54.22193619229574, 10.406773716328388, 54.219850086706856, 10.403205661584053, 54.219850086706856]",1.0000
b05e87ab-75e3-4e71-ae27-aaef86fdf422,941905a0-2447-4460-9362-b88452ce5f1b,2021-08-20,2021-08-24 09:05:30.613709,2021-08-24 09:05:30.613709,TRUECOLOR,"[10.403205661584053, 54.22193619229574, 10.406773716328388, 54.22193619229574, 10.406773716328388, 54.219850086706856, 10.403205661584053, 54.219850086706856]",1.0000
4c41e686-c594-4edc-88af-bc2f19cf039d,941905a0-2447-4460-9362-b88452ce5f1b,2021-08-22,2021-08-24 09:05:30.614913,2021-08-24 09:05:30.614913,NDWI,"[10.403205661584053, 54.22193619229574, 10.406773716328388, 54.22193619229574, 10.406773716328388, 54.219850086706856, 10.403205661584053, 54.219850086706856]",1.0000
e64f7e71-5075-4fe4-865c-df5e6c716906,2b36e979-76d2-4394-b0db-88f0131302f9,2021-05-11,2021-05-16 01:39:30.852296,2021-05-16 01:39:30.852296,NDVI,"[10.602255250198738, 52.04549225346457, 10.60484169025139, 52.04549225346457, 10.60484169025139, 52.043503768312064, 10.602255250198738, 52.043503768312064]",1.0000
